image,expected_class,label_file,current_label,review_status
kangaroo_rat_191.jpg,kangaroo_rat,kangaroo_rat_191.txt,EMPTY,PENDING
kangaroo_rat_198.jpg,kangaroo_rat,kangaroo_rat_198.txt,EMPTY,PENDING
kangaroo_rat_209.jpg,kangaroo_rat,kangaroo_rat_209.txt,EMPTY,PENDING
kangaroo_rat_221.jpg,kangaroo_rat,kangaroo_rat_221.txt,EMPTY,PENDING
kangaroo_rat_223.jpg,kangaroo_rat,kangaroo_rat_223.txt,EMPTY,PENDING
kangaroo_rat_225.jpg,kangaroo_rat,kangaroo_rat_225.txt,EMPTY,PENDING
kangaroo_rat_228.jpg,kangaroo_rat,kangaroo_rat_228.txt,EMPTY,PENDING
kangaroo_rat_230.jpg,kangaroo_rat,kangaroo_rat_230.txt,EMPTY,PENDING
kangaroo_rat_234.jpg,kangaroo_rat,kangaroo_rat_234.txt,EMPTY,PENDING
kangaroo_rat_243.jpg,kangaroo_rat,kangaroo_rat_243.txt,EMPTY,PENDING
kangaroo_rat_249.jpg,kangaroo_rat,kangaroo_rat_249.txt,EMPTY,PENDING
kangaroo_rat_251.jpg,kangaroo_rat,kangaroo_rat_251.txt,EMPTY,PENDING
kangaroo_rat_264.jpg,kangaroo_rat,kangaroo_rat_264.txt,EMPTY,PENDING
kangaroo_rat_274.jpg,kangaroo_rat,kangaroo_rat_274.txt,EMPTY,PENDING
kangaroo_rat_287.jpg,kangaroo_rat,kangaroo_rat_287.txt,EMPTY,PENDING
kangaroo_rat_292.jpg,kangaroo_rat,kangaroo_rat_292.txt,EMPTY,PENDING
kangaroo_rat_295.jpg,kangaroo_rat,kangaroo_rat_295.txt,EMPTY,PENDING
kangaroo_rat_32.jpg,kangaroo_rat,kangaroo_rat_32.txt,EMPTY,PENDING
kangaroo_rat_33.jpg,kangaroo_rat,kangaroo_rat_33.txt,EMPTY,PENDING
kangaroo_rat_52.jpg,kangaroo_rat,kangaroo_rat_52.txt,EMPTY,PENDING
kangaroo_rat_8.jpg,kangaroo_rat,kangaroo_rat_8.txt,EMPTY,PENDING
kangaroo_rat_87.jpg,kangaroo_rat,kangaroo_rat_87.txt,EMPTY,PENDING
kangaroo_rat_88.jpg,kangaroo_rat,kangaroo_rat_88.txt,EMPTY,PENDING
kangaroo_rat_91.jpg,kangaroo_rat,kangaroo_rat_91.txt,EMPTY,PENDING
kangaroo_rat_92.jpg,kangaroo_rat,kangaroo_rat_92.txt,EMPTY,PENDING
kangaroo_rat_96.jpg,kangaroo_rat,kangaroo_rat_96.txt,EMPTY,PENDING
kangaroo_rat_98.jpg,kangaroo_rat,kangaroo_rat_98.txt,EMPTY,PENDING
Lion_0.jpg,Lion,Lion_0.txt,EMPTY,PENDING
Lion_1.jpg,Lion,Lion_1.txt,EMPTY,PENDING
Lion_10.jpg,Lion,Lion_10.txt,EMPTY,PENDING
Lion_11.jpg,Lion,Lion_11.txt,EMPTY,PENDING
Lion_114.jpg,Lion,Lion_114.txt,EMPTY,PENDING
Lion_121.jpg,Lion,Lion_121.txt,EMPTY,PENDING
Lion_124.jpg,Lion,Lion_124.txt,EMPTY,PENDING
Lion_137.jpg,Lion,Lion_137.txt,EMPTY,PENDING
Lion_145.jpg,Lion,Lion_145.txt,EMPTY,PENDING
Lion_146.jpg,Lion,Lion_146.txt,EMPTY,PENDING
Lion_149.jpg,Lion,Lion_149.txt,EMPTY,PENDING
Lion_153.jpg,Lion,Lion_153.txt,EMPTY,PENDING
Lion_156.jpg,Lion,Lion_156.txt,EMPTY,PENDING
Lion_169.jpg,Lion,Lion_169.txt,EMPTY,PENDING
Lion_174.jpg,Lion,Lion_174.txt,EMPTY,PENDING
Lion_175.jpg,Lion,Lion_175.txt,EMPTY,PENDING
Lion_177.jpg,Lion,Lion_177.txt,EMPTY,PENDING
Lion_178.jpg,Lion,Lion_178.txt,EMPTY,PENDING
Lion_187.jpg,Lion,Lion_187.txt,EMPTY,PENDING
Lion_197.jpg,Lion,Lion_197.txt,EMPTY,PENDING
Lion_2.jpg,Lion,Lion_2.txt,EMPTY,PENDING
Lion_204.jpg,Lion,Lion_204.txt,EMPTY,PENDING
Lion_234.jpg,Lion,Lion_234.txt,EMPTY,PENDING
Lion_239.jpg,Lion,Lion_239.txt,EMPTY,PENDING
Lion_266.jpg,Lion,Lion_266.txt,EMPTY,PENDING
Lion_268.jpg,Lion,Lion_268.txt,EMPTY,PENDING
Lion_269.jpg,Lion,Lion_269.txt,EMPTY,PENDING
Lion_273.jpg,Lion,Lion_273.txt,EMPTY,PENDING
Lion_277.jpg,Lion,Lion_277.txt,EMPTY,PENDING
Lion_32.jpg,Lion,Lion_32.txt,EMPTY,PENDING
Lion_4.jpg,Lion,Lion_4.txt,EMPTY,PENDING
Lion_5.jpg,Lion,Lion_5.txt,EMPTY,PENDING
Lion_58.jpg,Lion,Lion_58.txt,EMPTY,PENDING
Lion_65.jpg,Lion,Lion_65.txt,EMPTY,PENDING
Lion_73.jpg,Lion,Lion_73.txt,EMPTY,PENDING
Lion_8.jpg,Lion,Lion_8.txt,EMPTY,PENDING
Lion_81.jpg,Lion,Lion_81.txt,EMPTY,PENDING
Lion_85.jpg,Lion,Lion_85.txt,EMPTY,PENDING
Lion_86.jpg,Lion,Lion_86.txt,EMPTY,PENDING
mountain_lion_117.jpg,mountain_lion,mountain_lion_117.txt,EMPTY,PENDING
mountain_lion_118.jpg,mountain_lion,mountain_lion_118.txt,EMPTY,PENDING
mountain_lion_132.jpg,mountain_lion,mountain_lion_132.txt,EMPTY,PENDING
mountain_lion_161.jpg,mountain_lion,mountain_lion_161.txt,EMPTY,PENDING
mountain_lion_167.jpg,mountain_lion,mountain_lion_167.txt,EMPTY,PENDING
mountain_lion_170.jpg,mountain_lion,mountain_lion_170.txt,EMPTY,PENDING
mountain_lion_176.jpg,mountain_lion,mountain_lion_176.txt,EMPTY,PENDING
mountain_lion_177.jpg,mountain_lion,mountain_lion_177.txt,EMPTY,PENDING
mountain_lion_190.jpg,mountain_lion,mountain_lion_190.txt,EMPTY,PENDING
mountain_lion_198.jpg,mountain_lion,mountain_lion_198.txt,EMPTY,PENDING
mountain_lion_206.jpg,mountain_lion,mountain_lion_206.txt,EMPTY,PENDING
mountain_lion_211.jpg,mountain_lion,mountain_lion_211.txt,EMPTY,PENDING
mountain_lion_227.jpg,mountain_lion,mountain_lion_227.txt,EMPTY,PENDING
mountain_lion_232.jpg,mountain_lion,mountain_lion_232.txt,EMPTY,PENDING
mountain_lion_236.jpg,mountain_lion,mountain_lion_236.txt,EMPTY,PENDING
mountain_lion_280.jpg,mountain_lion,mountain_lion_280.txt,EMPTY,PENDING
mountain_lion_288.jpg,mountain_lion,mountain_lion_288.txt,EMPTY,PENDING
mountain_lion_49.jpg,mountain_lion,mountain_lion_49.txt,EMPTY,PENDING
mountain_lion_5.jpg,mountain_lion,mountain_lion_5.txt,EMPTY,PENDING
mountain_lion_72.jpg,mountain_lion,mountain_lion_72.txt,EMPTY,PENDING
mountain_lion_8.jpg,mountain_lion,mountain_lion_8.txt,EMPTY,PENDING
mountain_lion_80.jpg,mountain_lion,mountain_lion_80.txt,EMPTY,PENDING
mountain_lion_86.jpg,mountain_lion,mountain_lion_86.txt,EMPTY,PENDING
mountain_lion_98.jpg,mountain_lion,mountain_lion_98.txt,EMPTY,PENDING
rabbit_142.jpg,rabbit,rabbit_142.txt,EMPTY,PENDING
rabbit_16.jpg,rabbit,rabbit_16.txt,EMPTY,PENDING
rabbit_17.jpg,rabbit,rabbit_17.txt,EMPTY,PENDING
rabbit_193.jpg,rabbit,rabbit_193.txt,EMPTY,PENDING
rabbit_202.jpg,rabbit,rabbit_202.txt,EMPTY,PENDING
rabbit_216.jpg,rabbit,rabbit_216.txt,EMPTY,PENDING
rabbit_233.jpg,rabbit,rabbit_233.txt,EMPTY,PENDING
rabbit_259.jpg,rabbit,rabbit_259.txt,EMPTY,PENDING
red_tailed_hawk_113.jpg,red_tailed_hawk,red_tailed_hawk_113.txt,EMPTY,PENDING
red_tailed_hawk_116.jpg,red_tailed_hawk,red_tailed_hawk_116.txt,EMPTY,PENDING
red_tailed_hawk_123.jpg,red_tailed_hawk,red_tailed_hawk_123.txt,EMPTY,PENDING
red_tailed_hawk_129.jpg,red_tailed_hawk,red_tailed_hawk_129.txt,EMPTY,PENDING
red_tailed_hawk_13.jpg,red_tailed_hawk,red_tailed_hawk_13.txt,EMPTY,PENDING
red_tailed_hawk_131.jpg,red_tailed_hawk,red_tailed_hawk_131.txt,EMPTY,PENDING
red_tailed_hawk_132.jpg,red_tailed_hawk,red_tailed_hawk_132.txt,EMPTY,PENDING
red_tailed_hawk_141.jpg,red_tailed_hawk,red_tailed_hawk_141.txt,EMPTY,PENDING
red_tailed_hawk_151.jpg,red_tailed_hawk,red_tailed_hawk_151.txt,EMPTY,PENDING
red_tailed_hawk_161.jpg,red_tailed_hawk,red_tailed_hawk_161.txt,EMPTY,PENDING
red_tailed_hawk_168.jpg,red_tailed_hawk,red_tailed_hawk_168.txt,EMPTY,PENDING
red_tailed_hawk_18.jpg,red_tailed_hawk,red_tailed_hawk_18.txt,EMPTY,PENDING
red_tailed_hawk_181.jpg,red_tailed_hawk,red_tailed_hawk_181.txt,EMPTY,PENDING
red_tailed_hawk_203.jpg,red_tailed_hawk,red_tailed_hawk_203.txt,EMPTY,PENDING
red_tailed_hawk_208.jpg,red_tailed_hawk,red_tailed_hawk_208.txt,EMPTY,PENDING
red_tailed_hawk_209.jpg,red_tailed_hawk,red_tailed_hawk_209.txt,EMPTY,PENDING
red_tailed_hawk_210.jpg,red_tailed_hawk,red_tailed_hawk_210.txt,EMPTY,PENDING
red_tailed_hawk_219.jpg,red_tailed_hawk,red_tailed_hawk_219.txt,EMPTY,PENDING
red_tailed_hawk_220.jpg,red_tailed_hawk,red_tailed_hawk_220.txt,EMPTY,PENDING
red_tailed_hawk_23.jpg,red_tailed_hawk,red_tailed_hawk_23.txt,EMPTY,PENDING
red_tailed_hawk_240.jpg,red_tailed_hawk,red_tailed_hawk_240.txt,EMPTY,PENDING
red_tailed_hawk_261.jpg,red_tailed_hawk,red_tailed_hawk_261.txt,EMPTY,PENDING
red_tailed_hawk_275.jpg,red_tailed_hawk,red_tailed_hawk_275.txt,EMPTY,PENDING
red_tailed_hawk_291.jpg,red_tailed_hawk,red_tailed_hawk_291.txt,EMPTY,PENDING
red_tailed_hawk_37.jpg,red_tailed_hawk,red_tailed_hawk_37.txt,EMPTY,PENDING
red_tailed_hawk_40.jpg,red_tailed_hawk,red_tailed_hawk_40.txt,EMPTY,PENDING
red_tailed_hawk_47.jpg,red_tailed_hawk,red_tailed_hawk_47.txt,EMPTY,PENDING
red_tailed_hawk_48.jpg,red_tailed_hawk,red_tailed_hawk_48.txt,EMPTY,PENDING
red_tailed_hawk_49.jpg,red_tailed_hawk,red_tailed_hawk_49.txt,EMPTY,PENDING
red_tailed_hawk_50.jpg,red_tailed_hawk,red_tailed_hawk_50.txt,EMPTY,PENDING
red_tailed_hawk_62.jpg,red_tailed_hawk,red_tailed_hawk_62.txt,EMPTY,PENDING
red_tailed_hawk_64.jpg,red_tailed_hawk,red_tailed_hawk_64.txt,EMPTY,PENDING
red_tailed_hawk_77.jpg,red_tailed_hawk,red_tailed_hawk_77.txt,EMPTY,PENDING
red_tailed_hawk_79.jpg,red_tailed_hawk,red_tailed_hawk_79.txt,EMPTY,PENDING
red_tailed_hawk_91.jpg,red_tailed_hawk,red_tailed_hawk_91.txt,EMPTY,PENDING
red_tailed_hawk_94.jpg,red_tailed_hawk,red_tailed_hawk_94.txt,EMPTY,PENDING
tule_elk_112.jpg,tule_elk,tule_elk_112.txt,EMPTY,PENDING
tule_elk_155.jpg,tule_elk,tule_elk_155.txt,EMPTY,PENDING
tule_elk_160.jpg,tule_elk,tule_elk_160.txt,EMPTY,PENDING
tule_elk_203.jpg,tule_elk,tule_elk_203.txt,EMPTY,PENDING
tule_elk_237.jpg,tule_elk,tule_elk_237.txt,EMPTY,PENDING
tule_elk_240.jpg,tule_elk,tule_elk_240.txt,EMPTY,PENDING
tule_elk_251.jpg,tule_elk,tule_elk_251.txt,EMPTY,PENDING
tule_elk_26.jpg,tule_elk,tule_elk_26.txt,EMPTY,PENDING
tule_elk_267.jpg,tule_elk,tule_elk_267.txt,EMPTY,PENDING
tule_elk_51.jpg,tule_elk,tule_elk_51.txt,EMPTY,PENDING
tule_elk_90.jpg,tule_elk,tule_elk_90.txt,EMPTY,PENDING
turkey_0.jpg,turkey,turkey_0.txt,EMPTY,PENDING
turkey_1.jpg,turkey,turkey_1.txt,EMPTY,PENDING
turkey_100.jpg,turkey,turkey_100.txt,EMPTY,PENDING
turkey_118.jpg,turkey,turkey_118.txt,EMPTY,PENDING
turkey_13.jpg,turkey,turkey_13.txt,EMPTY,PENDING
turkey_134.jpg,turkey,turkey_134.txt,EMPTY,PENDING
turkey_136.jpg,turkey,turkey_136.txt,EMPTY,PENDING
turkey_143.jpg,turkey,turkey_143.txt,EMPTY,PENDING
turkey_145.jpg,turkey,turkey_145.txt,EMPTY,PENDING
turkey_147.jpg,turkey,turkey_147.txt,EMPTY,PENDING
turkey_152.jpg,turkey,turkey_152.txt,EMPTY,PENDING
turkey_155.jpg,turkey,turkey_155.txt,EMPTY,PENDING
turkey_157.jpg,turkey,turkey_157.txt,EMPTY,PENDING
turkey_187.jpg,turkey,turkey_187.txt,EMPTY,PENDING
turkey_188.jpg,turkey,turkey_188.txt,EMPTY,PENDING
turkey_195.jpg,turkey,turkey_195.txt,EMPTY,PENDING
turkey_196.jpg,turkey,turkey_196.txt,EMPTY,PENDING
turkey_221.jpg,turkey,turkey_221.txt,EMPTY,PENDING
turkey_225.jpg,turkey,turkey_225.txt,EMPTY,PENDING
turkey_226.jpg,turkey,turkey_226.txt,EMPTY,PENDING
turkey_228.jpg,turkey,turkey_228.txt,EMPTY,PENDING
turkey_229.jpg,turkey,turkey_229.txt,EMPTY,PENDING
turkey_244.jpg,turkey,turkey_244.txt,EMPTY,PENDING
turkey_259.jpg,turkey,turkey_259.txt,EMPTY,PENDING
turkey_26.jpg,turkey,turkey_26.txt,EMPTY,PENDING
turkey_267.jpg,turkey,turkey_267.txt,EMPTY,PENDING
turkey_268.jpg,turkey,turkey_268.txt,EMPTY,PENDING
turkey_270.jpg,turkey,turkey_270.txt,EMPTY,PENDING
turkey_277.jpg,turkey,turkey_277.txt,EMPTY,PENDING
turkey_33.jpg,turkey,turkey_33.txt,EMPTY,PENDING
turkey_34.jpg,turkey,turkey_34.txt,EMPTY,PENDING
turkey_36.jpg,turkey,turkey_36.txt,EMPTY,PENDING
turkey_38.jpg,turkey,turkey_38.txt,EMPTY,PENDING
turkey_39.jpg,turkey,turkey_39.txt,EMPTY,PENDING
turkey_49.jpg,turkey,turkey_49.txt,EMPTY,PENDING
turkey_50.jpg,turkey,turkey_50.txt,EMPTY,PENDING
turkey_52.jpg,turkey,turkey_52.txt,EMPTY,PENDING
turkey_59.jpg,turkey,turkey_59.txt,EMPTY,PENDING
turkey_69.jpg,turkey,turkey_69.txt,EMPTY,PENDING
turkey_78.jpg,turkey,turkey_78.txt,EMPTY,PENDING
turkey_84.jpg,turkey,turkey_84.txt,EMPTY,PENDING
turkey_87.jpg,turkey,turkey_87.txt,EMPTY,PENDING
turkey_88.jpg,turkey,turkey_88.txt,EMPTY,PENDING
turkey_91.jpg,turkey,turkey_91.txt,EMPTY,PENDING
